"x","y","ASH","BEECH","BIRCH","ELM","HEMLOCK","MAPLE","OAK","OTHER.CONIFER","OTHER.HARDWOOD","PINE","SPRUCE","TAMARACK"
"22040",909000,694000,2,0,0,1,0,0,40,0,6,0,0,12
"22041",909000,702000,1,0,0,6,0,6,33,0,4,0,0,6
"22042",909000,710000,1,6,0,0,0,2,35,0,9,0,0,0
"22043",909000,718000,6,12,0,3,0,12,16,0,9,0,0,0
"22044",909000,726000,4,14,0,3,0,19,3,0,11,2,0,0
"22045",909000,734000,9,5,1,11,0,9,1,0,5,2,2,0
"22046",909000,742000,8,9,2,4,0,10,8,0,3,7,0,3
"22047",909000,750000,3,13,2,11,8,3,3,0,5,2,0,0
"22048",909000,758000,8,6,3,7,7,7,3,0,6,3,0,0
"22049",909000,766000,7,9,2,8,9,8,1,0,5,1,0,0
"22050",909000,774000,4,4,1,8,4,8,1,0,5,12,0,1
"22051",909000,782000,4,5,1,2,6,5,4,0,6,6,0,4
"22052",909000,790000,1,2,0,0,8,9,0,0,6,14,0,8
"22053",909000,798000,5,3,0,1,16,4,1,0,4,9,0,0
"22054",909000,806000,2,3,4,4,18,7,1,1,4,3,0,1
"22055",909000,814000,5,1,0,3,17,7,1,2,1,9,0,0
"22056",909000,822000,8,7,4,0,12,2,0,8,0,9,0,2
"22057",909000,830000,2,6,2,2,19,2,0,8,0,15,0,0
"22058",909000,838000,4,3,0,0,6,3,2,16,2,12,0,4
"22059",909000,846000,1,14,7,0,32,9,3,8,5,22,1,4
"22060",909000,854000,1,4,0,0,4,2,17,3,4,93,0,3
"22061",909000,862000,0,1,1,1,9,2,14,2,3,116,0,0
"22062",909000,870000,0,0,5,0,0,3,0,9,4,98,5,11
"22063",909000,878000,1,3,5,1,13,7,0,4,18,80,1,12
"22064",909000,886000,0,0,0,0,0,0,2,0,2,134,1,3
"22065",909000,894000,0,0,2,0,0,0,9,2,8,112,1,3
"22066",909000,902000,0,0,7,2,2,2,2,4,10,79,4,18
"22067",909000,910000,0,0,1,0,0,0,3,3,2,119,6,9
"22068",909000,918000,0,0,2,0,0,0,7,8,8,120,6,10
"22069",909000,926000,0,0,0,0,0,1,5,0,7,132,3,3
"22070",909000,934000,1,52,3,3,23,39,1,3,5,41,2,3
"22071",909000,942000,1,41,10,3,22,40,0,18,11,11,4,12
"22072",909000,950000,0,13,8,0,14,7,0,17,19,49,8,22
"22073",909000,958000,0,37,3,0,29,36,1,9,19,55,4,3
"22074",909000,966000,0,19,6,3,30,24,0,30,4,14,6,8
"22075",909000,974000,0,14,7,0,35,17,0,31,5,32,8,7
"22076",909000,982000,1,28,11,0,30,23,0,34,4,7,3,6
"22077",909000,990000,2,24,6,0,28,16,1,37,3,25,5,5
"22078",909000,998000,4,23,15,1,30,15,1,34,6,10,3,4
"22079",909000,1006000,8,26,2,1,34,7,0,24,2,28,5,3
"22085",909000,1054000,0,27,5,0,2,25,0,23,13,9,6,7
"22086",909000,1062000,0,5,4,0,17,20,1,39,0,1,17,6
"22087",909000,1070000,3,0,2,0,27,7,0,56,3,6,28,12
"22088",909000,1078000,0,0,25,0,35,20,0,26,1,14,9,1
"22089",909000,1086000,5,0,17,0,6,7,0,42,1,3,28,11
"22090",909000,1094000,3,0,24,1,3,7,0,37,3,7,18,5
"22205",917000,574000,10,10,0,6,0,3,8,0,7,0,0,0
"22206",917000,582000,5,10,0,2,0,3,9,0,9,0,0,0
"22207",917000,590000,18,29,0,2,0,4,10,0,6,0,0,6
"22208",917000,598000,3,13,0,4,0,0,10,0,13,0,0,5
"22209",917000,606000,4,0,1,0,0,0,97,0,8,0,0,0
"22210",917000,614000,1,0,0,2,0,0,116,0,8,0,0,4
"22211",917000,622000,3,0,0,1,0,0,113,0,11,0,0,2
"22212",917000,630000,2,0,0,0,0,1,90,0,11,0,0,6
"22213",917000,638000,0,0,0,0,0,0,30,0,1,0,0,0
"22214",917000,646000,0,0,0,5,0,0,68,0,13,0,0,3
"22215",917000,654000,4,0,0,5,0,0,57,0,15,0,0,4
"22216",917000,662000,6,4,1,1,0,1,39,0,10,0,0,2
"22217",917000,670000,15,16,0,2,0,5,0,0,9,0,0,1
"22218",917000,678000,6,20,0,1,0,4,10,0,9,0,0,2
"22219",917000,686000,6,4,0,8,0,1,24,0,6,0,0,7
"22220",917000,694000,2,4,0,4,0,0,27,0,3,0,0,9
"22221",917000,702000,3,3,0,2,0,4,26,0,7,0,0,2
"22222",917000,710000,3,13,0,6,0,6,4,0,2,0,0,2
"22223",917000,718000,2,12,0,3,0,8,0,0,16,0,0,9
"22224",917000,726000,8,6,1,4,0,10,3,0,9,0,2,5
"22225",917000,734000,4,14,2,6,0,9,3,0,5,2,0,0
"22226",917000,742000,9,7,4,6,0,8,4,0,3,7,0,0
"22227",917000,750000,4,8,1,7,7,11,2,0,8,2,0,0
"22228",917000,758000,9,3,2,5,12,11,2,0,3,3,0,0
"22229",917000,766000,5,5,2,5,9,10,1,0,8,2,0,0
"22230",917000,774000,5,6,0,5,3,6,1,0,6,11,0,1
"22231",917000,782000,3,4,2,4,7,3,2,0,8,1,0,3
"22232",917000,790000,2,3,0,2,8,6,2,0,5,6,0,6
"22233",917000,798000,4,3,2,2,15,7,1,0,2,9,0,1
"22234",917000,806000,3,3,5,3,9,6,1,1,3,12,0,3
"22235",917000,814000,5,0,1,2,13,3,0,0,0,20,2,1
"22236",917000,822000,2,3,1,2,14,4,0,2,0,21,0,0
"22237",917000,830000,4,2,0,4,4,11,0,1,1,7,0,6
"22238",917000,838000,1,1,1,4,12,2,0,11,2,7,0,1
"22239",917000,846000,3,17,3,1,27,2,0,22,2,5,0,0
"22240",917000,854000,3,39,3,0,27,19,5,10,4,11,0,1
"22241",917000,862000,0,7,1,0,7,1,18,10,1,84,0,1
"22242",917000,870000,0,2,3,0,0,0,6,0,2,112,0,2
"22243",917000,878000,0,0,0,0,0,0,1,0,1,128,0,0
"22244",917000,886000,0,0,0,0,0,1,7,2,10,109,1,6
"22245",917000,894000,0,0,7,0,0,2,7,3,20,103,2,3
"22246",917000,902000,0,0,7,0,0,0,3,8,13,97,4,11
"22247",917000,910000,0,0,2,0,0,0,12,1,5,86,7,18
"22248",917000,918000,0,0,4,0,0,0,3,3,7,143,1,5
"22249",917000,926000,0,1,0,0,2,0,1,2,1,116,0,0
"22250",917000,934000,0,56,3,1,10,34,1,7,5,27,0,0
"22251",917000,942000,0,35,5,0,26,27,0,19,10,14,3,13
"22252",917000,950000,0,7,4,0,7,11,4,13,11,85,2,6
"22253",917000,958000,1,3,5,0,10,4,5,15,2,116,4,7
"22254",917000,966000,4,5,10,4,24,17,0,46,6,32,5,5
"22255",917000,974000,1,18,12,0,23,16,1,9,11,38,4,7
"22256",917000,982000,2,19,4,1,24,9,0,20,1,54,3,3
"22257",917000,990000,3,0,5,0,3,3,2,16,8,22,12,11
"22258",917000,998000,1,24,5,1,20,1,0,25,15,29,4,12
"22259",917000,1006000,5,19,2,0,15,4,0,26,5,40,8,20
"22265",917000,1054000,3,3,14,1,8,9,0,56,12,7,13,26
"22266",917000,1062000,6,1,7,0,11,15,1,48,5,3,19,33
"22267",917000,1070000,1,2,15,0,7,15,0,45,10,3,30,17
"22268",917000,1078000,2,2,9,1,9,10,1,54,6,5,24,6
"22269",917000,1086000,4,3,15,1,10,19,1,35,10,4,19,5
"22270",917000,1094000,10,0,28,0,10,5,1,45,4,2,29,4
"22271",917000,1102000,3,2,8,2,9,13,1,20,4,0,20,2
"22385",925000,574000,8,2,0,8,0,8,10,0,10,0,0,0
"22386",925000,582000,11,2,0,1,0,1,9,0,5,0,0,7
"22387",925000,590000,7,31,0,3,0,6,7,0,7,0,0,2
"22388",925000,598000,8,18,0,0,0,5,2,0,6,0,0,0
"22389",925000,606000,4,1,0,4,0,4,69,0,11,0,0,0
"22390",925000,614000,2,0,0,1,0,0,93,0,15,0,0,2
"22391",925000,622000,1,0,0,1,0,1,118,0,8,0,0,1
"22392",925000,630000,0,0,0,0,0,0,111,0,4,2,0,6
"22393",925000,638000,0,0,0,0,0,0,73,0,9,0,0,7
"22394",925000,646000,0,0,0,0,0,0,102,0,6,0,0,6
"22395",925000,654000,5,0,0,1,0,0,103,0,6,0,0,10
"22396",925000,662000,6,0,0,0,0,1,59,0,7,0,0,6
"22397",925000,670000,3,9,0,5,0,8,11,0,8,0,0,8
"22398",925000,678000,5,16,0,4,0,8,6,0,7,0,0,4
"22399",925000,686000,3,10,0,3,0,11,12,0,9,0,0,4
"22400",925000,694000,4,4,0,3,0,1,32,0,6,0,0,0
"22401",925000,702000,6,0,0,10,0,2,32,0,5,0,0,1
"22402",925000,710000,2,6,0,2,0,16,9,0,11,0,0,0
"22403",925000,718000,5,8,0,6,0,8,7,0,16,0,0,0
"22404",925000,726000,4,14,0,6,0,9,3,0,13,0,0,0
"22405",925000,734000,10,14,1,8,0,4,2,0,5,2,0,2
"22406",925000,742000,8,16,0,1,0,8,1,0,8,5,0,1
"22407",925000,750000,7,9,4,3,0,7,7,0,2,7,0,4
"22408",925000,758000,7,8,3,8,4,8,2,0,3,6,0,1
"22409",925000,766000,2,7,1,2,4,14,1,0,13,4,0,0
"22410",925000,774000,9,11,2,3,3,8,2,0,5,1,0,2
"22411",925000,782000,6,4,2,0,17,7,2,0,5,6,0,1
"22412",925000,790000,8,6,3,4,15,5,1,0,1,7,0,0
"22413",925000,798000,4,7,3,1,15,6,3,0,4,5,0,2
"22414",925000,806000,2,3,3,6,15,7,0,0,1,11,0,2
"22415",925000,814000,5,4,1,3,11,6,0,0,0,15,0,3
"22416",925000,822000,2,0,4,0,7,4,0,5,1,21,0,7
"22417",925000,830000,0,0,0,0,0,0,0,0,0,0,0,0
"22418",925000,838000,1,0,0,0,5,3,0,1,0,8,0,0
"22419",925000,846000,6,24,2,0,19,2,1,21,6,8,1,7
"22420",925000,854000,7,14,7,1,28,11,0,24,12,10,0,2
"22421",925000,862000,3,28,2,0,26,5,8,11,7,25,0,3
"22422",925000,870000,3,6,6,0,14,5,8,1,8,83,2,1
"22423",925000,878000,0,2,4,0,4,5,7,2,8,102,0,0
"22424",925000,886000,0,0,0,0,0,0,8,2,1,123,2,4
"22425",925000,894000,2,3,14,0,15,3,3,6,23,71,0,2
"22426",925000,902000,0,1,15,0,10,2,0,15,30,72,2,1
"22427",925000,910000,0,18,11,0,8,3,10,0,14,81,0,0
"22428",925000,918000,0,6,9,0,16,4,7,2,11,102,1,4
"22429",925000,926000,0,10,1,0,7,7,2,2,4,99,0,0
"22430",925000,934000,0,19,1,1,6,6,3,15,8,61,3,4
"22431",925000,942000,0,32,8,0,9,25,1,22,10,28,2,17
"22432",925000,950000,0,4,0,0,1,2,3,7,7,116,4,5
"22433",925000,958000,0,2,5,0,0,1,2,13,1,129,8,4
"22434",925000,966000,4,6,7,0,8,13,2,15,5,48,23,21
"22435",925000,974000,1,48,11,5,19,32,0,27,16,2,4,5
"22436",925000,982000,7,32,8,1,23,23,0,41,7,23,6,3
"22437",925000,990000,3,2,5,0,0,4,0,18,9,64,4,10
"22438",925000,998000,4,14,7,0,21,8,1,17,17,24,11,29
"22439",925000,1006000,9,17,15,1,15,3,0,13,3,14,5,13
"22445",925000,1054000,0,0,17,0,2,16,0,72,3,10,26,11
"22446",925000,1062000,0,1,8,0,14,19,0,59,2,0,13,25
"22448",925000,1078000,6,1,11,1,20,10,1,28,13,0,7,6
"22565",933000,574000,7,6,0,4,0,10,5,0,7,0,0,0
"22566",933000,582000,7,3,0,7,0,1,13,0,5,0,0,0
"22567",933000,590000,3,5,0,7,0,5,23,0,11,0,0,1
"22568",933000,598000,4,0,0,11,0,7,24,0,3,0,0,1
"22569",933000,606000,7,2,0,6,0,6,50,0,13,0,0,0
"22570",933000,614000,4,0,0,2,0,1,95,0,23,0,0,0
"22571",933000,622000,1,0,0,2,0,1,100,0,14,0,0,0
"22572",933000,630000,5,0,0,1,0,0,98,0,10,0,0,8
"22573",933000,638000,0,0,0,0,0,0,115,0,4,0,0,4
"22574",933000,646000,1,0,0,0,0,0,115,0,4,0,0,0
"22575",933000,654000,1,0,0,0,0,1,118,0,5,0,0,2
"22576",933000,662000,0,0,0,0,0,0,82,0,3,0,0,13
"22577",933000,670000,1,3,0,2,0,9,52,0,13,0,0,4
"22578",933000,678000,8,0,0,4,0,7,22,0,3,0,0,6
"22579",933000,686000,5,2,0,7,0,4,15,0,13,0,0,2
"22580",933000,694000,3,0,0,8,0,0,24,0,7,0,0,4
"22581",933000,702000,4,2,0,0,0,3,31,0,3,1,0,0
"22582",933000,710000,1,5,0,5,0,19,7,0,12,0,0,0
"22583",933000,718000,11,12,0,3,0,13,3,0,6,0,0,2
"22584",933000,726000,5,11,0,11,0,6,3,0,9,1,0,0
"22585",933000,734000,5,10,0,5,0,5,4,0,15,1,0,0
"22586",933000,742000,12,11,1,4,0,4,8,0,8,1,0,0
"22587",933000,750000,9,0,0,4,0,5,2,0,2,0,0,0
"22588",933000,758000,8,8,1,4,0,10,7,0,6,6,0,0
"22589",933000,766000,3,13,1,5,0,11,7,0,4,2,0,0
"22590",933000,774000,3,18,1,4,0,8,4,0,9,1,0,0
"22591",933000,782000,7,7,4,8,9,8,6,0,9,0,0,0
"22592",933000,790000,7,4,2,0,14,10,0,0,6,1,0,0
"22593",933000,798000,6,6,3,2,18,7,4,1,3,1,0,0
"22594",933000,806000,5,7,1,9,13,7,0,0,3,1,0,0
"22595",933000,814000,8,6,2,6,6,6,1,1,4,8,0,0
"22596",933000,822000,1,3,1,3,20,4,0,3,1,7,0,0
"22597",933000,830000,2,8,1,1,13,4,0,0,0,3,0,0
"22598",933000,838000,1,1,2,2,7,1,1,2,8,14,0,5
"22599",933000,846000,1,14,3,0,26,1,3,5,2,42,0,8
"22600",933000,854000,1,14,1,0,20,5,1,6,0,67,3,1
"22601",933000,862000,3,42,2,2,35,7,0,18,3,4,4,7
"22602",933000,870000,2,10,6,3,33,9,1,30,12,25,4,7
"22603",933000,878000,3,38,5,3,32,29,1,11,7,14,1,0
"22604",933000,886000,0,1,1,0,5,3,6,2,10,117,0,1
"22605",933000,894000,0,2,4,1,16,2,7,5,4,100,0,0
"22606",933000,902000,1,5,16,0,6,4,5,11,22,71,0,2
"22607",933000,910000,1,42,10,1,12,10,2,9,16,41,0,2
"22608",933000,918000,1,26,11,0,34,13,2,11,9,52,0,3
"22609",933000,926000,0,9,0,0,14,10,0,13,2,68,10,11
"22610",933000,934000,0,29,2,0,16,8,0,18,6,45,1,1
"22611",933000,942000,1,6,11,1,10,6,3,10,19,60,2,12
"22612",933000,950000,2,12,11,0,17,6,1,19,8,62,2,12
"22613",933000,958000,1,3,3,0,9,6,0,20,4,78,4,20
"22614",933000,966000,4,11,6,0,12,10,0,28,2,64,8,3
"22615",933000,974000,3,36,10,2,17,15,0,33,3,5,8,24
"22616",933000,982000,3,30,6,0,13,21,0,27,11,20,2,14
"22617",933000,990000,3,14,12,0,7,4,1,11,10,57,1,9
"22624",933000,1046000,0,5,11,0,8,1,0,32,3,2,0,8
"22625",933000,1054000,0,21,12,0,11,40,0,28,2,1,9,11
"22626",933000,1062000,0,0,5,0,9,21,0,48,4,0,24,16
"22745",941000,574000,11,5,0,2,0,3,5,0,7,0,0,0
"22746",941000,582000,6,5,0,7,0,3,7,0,12,0,0,0
"22747",941000,590000,9,2,0,5,0,1,19,0,14,0,0,0
"22748",941000,598000,4,0,0,2,0,1,36,0,7,0,0,0
"22749",941000,606000,7,3,0,4,0,6,56,0,13,0,0,0
"22750",941000,614000,6,0,0,1,0,1,54,0,13,0,0,0
"22751",941000,622000,9,0,0,8,0,0,86,0,6,0,0,0
"22752",941000,630000,9,0,0,5,0,0,80,0,12,0,0,4
"22753",941000,638000,2,0,0,0,0,0,118,0,2,0,0,0
"22754",941000,646000,1,0,0,0,0,0,97,0,6,1,0,1
"22755",941000,654000,1,0,0,0,0,0,115,0,9,0,0,4
"22756",941000,662000,1,0,0,1,0,0,48,0,1,0,0,3
"22757",941000,670000,4,0,0,0,0,0,44,0,0,0,2,4
"22758",941000,678000,2,1,0,3,0,0,34,0,4,0,3,3
"22759",941000,686000,1,0,0,8,0,1,27,0,3,0,10,0
"22760",941000,694000,2,1,0,7,0,0,26,0,2,0,0,2
"22761",941000,702000,5,12,0,2,0,4,10,0,7,0,0,0
"22762",941000,710000,6,19,0,4,0,8,1,0,11,0,0,1
"22763",941000,718000,7,15,0,7,0,11,2,0,13,0,0,0
"22764",941000,726000,9,21,0,3,0,10,0,0,11,0,0,0
"22765",941000,734000,9,15,0,3,0,12,0,0,8,3,0,0
"22766",941000,742000,10,14,1,3,0,7,3,0,4,4,0,0
"22767",941000,750000,13,5,0,10,0,11,2,0,4,0,0,0
"22768",941000,758000,6,4,0,7,0,8,5,0,11,0,0,0
"22769",941000,766000,8,9,2,4,0,12,7,0,5,3,0,0
"22770",941000,774000,12,15,3,7,3,14,6,0,4,0,0,0
"22771",941000,782000,7,24,2,3,2,7,3,0,2,0,0,0
"22772",941000,790000,6,8,2,7,14,3,5,0,0,5,0,4
"22773",941000,798000,17,4,2,3,5,7,1,0,10,1,0,2
"22774",941000,806000,10,4,3,4,15,5,1,0,4,2,0,2
"22775",941000,814000,5,3,0,3,15,1,1,2,4,8,0,2
"22776",941000,822000,2,0,2,1,18,7,0,0,0,15,0,0
"22777",941000,830000,1,6,1,0,5,3,4,4,0,10,2,0
"22778",941000,838000,3,15,1,0,14,5,0,1,2,7,0,0
"22779",941000,846000,6,19,3,0,23,14,1,2,0,21,2,3
"22780",941000,854000,18,5,3,2,19,30,2,8,3,15,0,16
"22781",941000,862000,10,22,5,3,36,10,3,9,4,12,4,12
"22782",941000,870000,10,17,3,1,32,6,0,18,5,32,2,4
"22783",941000,878000,0,45,2,1,30,33,1,12,3,18,0,1
"22784",941000,886000,0,16,0,0,5,8,3,0,7,100,0,2
"22785",941000,894000,0,0,0,0,0,1,11,2,4,107,0,2
"22786",941000,902000,0,8,3,2,14,3,3,2,15,86,0,1
"22787",941000,910000,0,24,2,2,21,3,5,4,7,64,1,5
"22788",941000,918000,0,20,3,0,4,0,2,0,12,113,1,0
"22789",941000,926000,0,0,7,0,2,2,4,9,18,78,1,10
"22790",941000,934000,1,14,6,0,16,3,0,17,12,14,8,14
"22791",941000,942000,0,21,5,0,13,9,1,21,10,38,3,16
"22792",941000,950000,0,3,4,0,4,3,4,10,0,100,2,11
"22793",941000,958000,0,13,17,0,23,13,3,24,1,54,4,18
"22794",941000,966000,1,1,4,0,1,6,0,15,6,81,5,15
"22795",941000,974000,1,7,7,0,6,3,2,11,8,66,14,17
"22796",941000,982000,1,11,9,0,12,17,0,14,15,50,4,8
"22797",941000,990000,0,8,4,0,8,5,1,10,4,51,0,22
"22804",941000,1046000,0,12,4,0,5,9,1,27,4,8,3,6
"22925",949000,574000,7,3,0,2,0,2,3,0,10,0,0,0
"22926",949000,582000,12,3,0,5,0,2,6,0,18,0,0,0
"22927",949000,590000,11,8,0,5,0,3,8,0,8,0,0,0
"22928",949000,598000,14,7,0,4,0,5,9,2,5,0,0,0
"22929",949000,606000,3,1,0,14,0,2,21,0,9,0,0,0
"22930",949000,614000,4,0,0,5,1,0,24,0,14,0,0,0
"22931",949000,622000,13,0,0,0,0,0,73,0,22,0,0,0
"22932",949000,630000,7,0,0,3,0,0,86,0,17,0,0,0
"22933",949000,638000,0,0,0,0,0,0,118,0,14,0,0,0
"22934",949000,646000,0,0,0,3,0,0,102,0,11,0,0,0
"22935",949000,654000,4,0,0,4,0,1,91,0,1,0,0,4
"22936",949000,662000,0,0,0,0,0,0,52,0,2,1,0,0
"22937",949000,670000,1,0,0,1,0,0,30,0,4,0,5,3
"22938",949000,678000,1,0,0,2,0,1,39,0,4,0,1,2
"22939",949000,686000,1,0,0,1,0,0,36,0,2,0,0,2
"22940",949000,694000,3,0,0,4,0,0,31,0,2,0,0,2
"22941",949000,702000,3,6,0,3,0,5,25,0,6,0,0,0
"22942",949000,710000,2,13,0,4,0,8,3,0,16,0,0,0
"22943",949000,718000,10,8,0,7,0,11,2,0,12,0,0,0
"22944",949000,726000,7,18,0,5,0,3,9,0,5,3,0,0
"22945",949000,734000,2,13,0,5,0,4,8,0,12,4,0,0
"22946",949000,742000,2,16,2,5,0,6,3,0,7,5,0,0
"22947",949000,750000,4,9,0,6,0,9,9,0,5,5,0,3
"22948",949000,758000,6,8,0,9,0,11,5,0,8,1,0,0
"22949",949000,766000,10,3,0,8,0,4,6,0,7,0,0,2
"22950",949000,774000,11,3,0,10,0,4,2,0,4,0,0,0
"22951",949000,782000,7,5,0,3,0,4,16,0,9,1,0,1
"22956",949000,822000,6,0,4,7,3,0,1,5,2,2,0,3
"22957",949000,830000,6,2,0,4,5,7,0,5,2,17,0,0
"22958",949000,838000,2,11,1,0,13,3,1,0,2,8,0,0
"22959",949000,846000,6,48,2,1,33,14,0,6,8,8,1,5
"22960",949000,854000,2,19,5,11,29,26,1,6,12,22,1,4
"22961",949000,862000,10,11,2,3,32,23,2,8,7,31,2,8
"22962",949000,870000,3,9,10,0,24,25,2,14,4,23,10,12
"22963",949000,878000,1,16,3,0,15,7,1,21,0,29,2,7
"22964",949000,886000,7,42,4,1,32,21,3,8,1,34,0,1
"22965",949000,894000,2,7,2,0,8,3,7,8,4,90,2,0
"22966",949000,902000,0,4,0,0,0,3,7,2,6,111,0,6
"22967",949000,910000,2,1,1,1,12,8,4,7,9,75,2,15
"22968",949000,918000,0,1,3,0,6,1,8,8,11,105,0,1
"22969",949000,926000,0,0,2,0,3,6,7,9,22,61,5,10
"22970",949000,934000,1,23,5,1,6,5,1,23,12,8,1,45
"22971",949000,942000,6,20,15,2,17,9,0,66,2,7,2,8
"22972",949000,950000,11,6,2,3,27,10,1,38,2,31,0,1
"22973",949000,958000,5,11,14,0,37,6,0,70,4,19,1,5
"22974",949000,966000,5,15,8,1,25,13,3,29,0,17,5,9
"22975",949000,974000,5,19,10,1,21,23,1,24,6,14,8,11
"22976",949000,982000,9,39,5,0,22,28,0,33,3,2,3,2
"22977",949000,990000,2,4,3,0,18,3,0,17,2,15,1,13
"22984",949000,1046000,1,5,7,0,0,2,0,10,10,7,3,2
"23105",957000,574000,10,2,0,0,0,3,2,0,8,0,0,0
"23106",957000,582000,10,1,0,8,0,6,6,0,11,0,0,0
"23107",957000,590000,10,0,0,8,0,1,17,0,12,0,0,0
"23108",957000,598000,12,0,0,7,0,4,6,0,7,0,0,0
"23109",957000,606000,13,10,0,6,0,5,5,0,9,0,0,0
"23110",957000,614000,10,5,0,9,0,6,17,0,8,0,0,0
"23111",957000,622000,2,0,0,3,0,0,98,0,12,0,0,0
"23112",957000,630000,8,2,0,4,0,5,32,0,24,0,0,1
"23113",957000,638000,1,0,0,1,0,0,61,0,11,0,0,0
"23114",957000,646000,1,0,0,1,0,0,84,0,6,0,0,0
"23115",957000,654000,0,0,0,0,0,0,111,0,6,0,0,6
"23116",957000,662000,2,0,0,0,0,0,54,0,1,0,0,2
"23117",957000,670000,1,0,0,1,0,0,54,0,2,0,2,2
"23118",957000,678000,4,0,0,1,0,1,50,0,6,0,2,0
"23119",957000,686000,1,0,0,2,0,0,42,0,8,0,0,0
"23120",957000,694000,3,0,0,3,0,1,25,0,3,0,0,3
"23121",957000,702000,4,5,0,3,0,3,25,0,9,0,0,0
"23122",957000,710000,11,14,1,4,0,6,5,0,8,0,0,0
"23123",957000,718000,6,11,0,4,0,9,3,0,7,0,0,0
"23124",957000,726000,6,15,0,4,0,10,5,0,9,1,0,0
"23125",957000,734000,5,14,1,4,0,7,1,0,16,2,0,0
"23126",957000,742000,6,20,1,8,0,5,4,0,4,0,0,4
"23127",957000,750000,4,12,1,5,0,9,4,0,14,0,0,0
"23128",957000,758000,6,12,0,4,0,10,5,0,11,0,0,0
"23129",957000,766000,11,5,0,12,0,6,3,0,2,0,0,8
"23130",957000,774000,9,1,1,4,0,16,4,0,9,0,0,2
"23131",957000,782000,11,0,2,5,0,1,19,0,3,0,0,0
"23137",957000,830000,10,0,2,1,3,8,0,6,1,12,2,7
"23138",957000,838000,7,9,2,2,5,9,0,1,0,6,0,5
"23139",957000,846000,9,22,5,0,45,7,0,22,2,18,1,0
"23140",957000,854000,0,20,6,0,24,7,3,13,5,30,0,3
"23141",957000,862000,2,29,3,1,20,25,4,8,2,41,0,2
"23142",957000,870000,2,19,1,0,33,5,2,1,4,42,0,0
"23143",957000,878000,0,0,1,0,1,0,2,3,1,23,1,6
"23144",957000,886000,0,8,4,0,15,1,19,15,7,49,2,10
"23145",957000,894000,2,2,0,0,5,0,4,7,0,109,1,2
"23146",957000,902000,0,17,1,0,28,17,1,2,4,52,2,0
"23147",957000,910000,2,3,4,1,10,4,4,28,5,62,3,5
"23148",957000,918000,0,2,5,0,6,1,8,38,11,63,3,17
"23149",957000,926000,0,5,8,0,4,5,8,10,35,56,2,9
"23150",957000,934000,0,37,12,1,14,7,0,10,8,25,2,14
"23151",957000,942000,2,13,9,2,22,19,0,37,8,13,5,11
"23152",957000,950000,14,8,3,4,4,8,0,17,0,8,5,1
"23153",957000,958000,11,12,17,1,21,6,0,49,6,8,4,16
"23154",957000,966000,7,22,9,1,24,15,0,46,2,3,5,5
"23155",957000,974000,7,26,5,4,14,17,0,24,1,1,3,8
"23156",957000,982000,1,17,9,0,12,9,2,33,3,14,5,0
"23164",957000,1046000,2,5,8,0,0,2,0,45,6,6,5,13
"23285",965000,574000,1,0,0,1,0,0,16,0,2,0,0,0
"23286",965000,582000,1,0,0,8,0,0,30,0,3,0,0,0
"23287",965000,590000,0,0,0,0,0,0,46,0,0,0,0,0
"23288",965000,598000,10,1,0,5,0,4,16,0,8,0,0,0
"23289",965000,606000,11,8,0,4,0,8,5,0,10,0,0,0
"23290",965000,614000,15,10,0,6,0,8,6,0,9,0,0,0
"23291",965000,622000,10,3,0,0,0,3,90,0,11,0,0,2
"23292",965000,630000,2,0,0,2,0,1,50,0,9,0,0,0
"23293",965000,638000,0,0,0,0,0,0,0,0,0,0,0,0
"23294",965000,646000,4,6,0,1,0,1,26,0,12,0,0,2
"23295",965000,654000,3,0,0,4,0,1,103,0,6,0,0,0
"23296",965000,662000,0,0,0,1,0,2,126,0,7,0,0,4
"23297",965000,670000,4,0,0,0,0,0,112,0,10,0,0,3
"23298",965000,678000,1,0,0,0,0,0,102,0,9,0,0,2
"23299",965000,686000,2,0,1,0,0,0,69,0,5,0,0,1
"23300",965000,694000,0,0,0,3,0,0,40,0,3,0,0,0
"23301",965000,702000,3,0,0,2,0,1,34,0,8,0,0,0
"23302",965000,710000,7,5,1,5,0,6,13,0,13,0,0,0
"23303",965000,718000,1,10,0,1,0,1,12,0,10,1,0,0
"23304",965000,726000,10,11,0,3,0,9,3,0,11,1,0,0
"23305",965000,734000,3,15,0,8,0,12,6,0,3,2,0,0
"23306",965000,742000,5,17,2,4,0,6,3,0,4,3,0,1
"23307",965000,750000,4,20,1,3,2,12,0,0,4,2,0,0
"23308",965000,758000,2,10,3,12,0,8,5,0,5,0,0,0
"23309",965000,766000,7,10,3,9,0,7,7,0,3,0,0,2
"23310",965000,774000,7,3,2,9,0,4,4,1,5,0,0,7
"23317",965000,830000,7,0,0,0,5,1,6,15,1,3,0,1
"23318",965000,838000,12,2,1,6,2,4,1,8,2,1,0,1
"23319",965000,846000,38,3,7,16,8,32,0,5,3,8,2,7
"23320",965000,854000,5,14,5,3,38,18,0,16,9,28,1,0
"23321",965000,862000,1,2,1,0,3,2,7,8,1,80,0,5
"23322",965000,870000,2,0,1,0,0,0,3,0,0,115,0,1
"23323",965000,878000,0,0,0,0,0,0,1,6,0,25,1,2
"23324",965000,886000,1,53,4,1,26,8,3,2,5,38,1,6
